;$FILEVERSION=1.1
;$STARTTIME=45822.7925831713
;
;   Start time: 14/06/2025 19:01:19.186.0
;   Generated by PCAN-View v5.3.0.942
;
;   Message Number
;   |         Time Offset (ms)
;   |         |        Type
;   |         |        |        ID (hex)
;   |         |        |        |     Data Length
;   |         |        |        |     |   Data Bytes (hex) ...
;   |         |        |        |     |   |
;---+--   ----+----  --+--  ----+---  +  -+ -- -- -- -- -- -- --
  2687)      4176.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  2688)      4176.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  2689)      4209.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  2690)      4209.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  2691)      4210.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  2692)      4211.0  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  2693)      4211.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  2694)      4212.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  2695)      4212.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  2696)      4213.2  Rx     1807F401  8  00 01 5E A8 02 A0 80 00 
  2697)      4213.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  2698)      4214.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  2699)      4215.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  2700)      4215.5  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  2701)      4216.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  2702)      4216.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  2703)      4217.2  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  2704)      4217.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  2705)      4218.2  Rx     1817F401  8  8D 08 91 08 8D 08 92 08 
  2706)      4218.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  2707)      4219.3  Rx     1819F401  8  92 08 91 08 93 08 93 08 
  2708)      4219.9  Rx     1821F401  8  A8 02 A8 02 A8 02 B1 02 
  2709)      4220.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  2710)      4221.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  2711)      4221.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  2712)      4222.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  2713)      4222.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  2714)      4223.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  2715)      4224.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  2716)      4224.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  2717)      4225.2  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  2718)      4225.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  2719)      4226.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  2720)      4226.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  2721)      4259.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  2722)      4259.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  2723)      4260.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  2724)      4261.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  2725)      4261.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  2726)      4262.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  2727)      4262.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  2728)      4263.3  Rx     1807F401  8  00 01 5E A8 02 A0 84 00 
  2729)      4263.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  2730)      4264.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  2731)      4265.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  2732)      4265.5  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  2733)      4266.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  2734)      4266.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  2735)      4267.2  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  2736)      4267.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  2737)      4268.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  2738)      4268.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  2739)      4269.4  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  2740)      4269.9  Rx     1821F401  8  A8 02 A8 02 A8 02 B1 02 
  2741)      4270.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  2742)      4271.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  2743)      4271.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  2744)      4272.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  2745)      4272.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  2746)      4273.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  2747)      4274.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  2748)      4274.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  2749)      4275.2  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  2750)      4275.8  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  2751)      4276.4  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  2752)      4276.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  2753)      4309.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  2754)      4309.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  2755)      4310.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  2756)      4311.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  2757)      4311.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  2758)      4312.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  2759)      4312.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  2760)      4313.3  Rx     1807F401  8  00 01 5E A8 02 A0 82 00 
  2761)      4313.9  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  2762)      4314.5  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  2763)      4315.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  2764)      4315.5  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  2765)      4316.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  2766)      4316.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  2767)      4317.2  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  2768)      4317.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  2769)      4318.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  2770)      4318.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  2771)      4319.4  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  2772)      4319.9  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  2773)      4320.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  2774)      4321.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  2775)      4321.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  2776)      4322.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  2777)      4322.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  2778)      4323.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  2779)      4324.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  2780)      4324.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  2781)      4325.2  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  2782)      4325.8  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  2783)      4326.4  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  2784)      4326.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  2785)      4359.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  2786)      4359.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  2787)      4360.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  2788)      4361.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  2789)      4361.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  2790)      4362.2  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  2791)      4362.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  2792)      4363.3  Rx     1807F401  8  00 01 5E A8 02 A0 7F 00 
  2793)      4363.9  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  2794)      4364.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  2795)      4365.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  2796)      4365.5  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  2797)      4366.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  2798)      4366.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  2799)      4367.2  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  2800)      4367.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  2801)      4368.3  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  2802)      4368.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  2803)      4369.4  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  2804)      4369.9  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  2805)      4370.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  2806)      4371.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  2807)      4371.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  2808)      4372.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  2809)      4372.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  2810)      4373.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  2811)      4374.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  2812)      4374.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  2813)      4375.2  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  2814)      4375.8  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  2815)      4376.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  2816)      4376.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  2817)      4409.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  2818)      4409.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  2819)      4410.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  2820)      4411.0  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  2821)      4411.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  2822)      4412.2  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  2823)      4412.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  2824)      4413.3  Rx     1807F401  8  00 01 5E A8 02 A0 7F 00 
  2825)      4413.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  2826)      4414.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  2827)      4415.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  2828)      4415.5  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  2829)      4416.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  2830)      4416.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  2831)      4417.2  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  2832)      4417.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  2833)      4418.3  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  2834)      4418.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  2835)      4419.4  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  2836)      4419.9  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  2837)      4420.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  2838)      4421.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  2839)      4421.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  2840)      4422.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  2841)      4422.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  2842)      4423.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  2843)      4424.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  2844)      4424.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  2845)      4425.2  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  2846)      4425.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  2847)      4426.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  2848)      4426.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  2849)      4459.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  2850)      4459.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  2851)      4460.5  Rx     1802F401  8  8D 08 0B 6E 00 00 00 00 
  2852)      4461.0  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  2853)      4461.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  2854)      4462.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  2855)      4462.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  2856)      4463.3  Rx     1807F401  8  00 01 5E A8 02 A0 7F 00 
  2857)      4463.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  2858)      4464.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  2859)      4465.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  2860)      4465.5  Rx     1812F401  8  92 08 98 08 86 08 8F 08 
  2861)      4466.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  2862)      4466.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  2863)      4467.2  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  2864)      4467.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  2865)      4468.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  2866)      4468.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  2867)      4469.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  2868)      4469.9  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  2869)      4470.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  2870)      4471.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  2871)      4471.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  2872)      4472.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  2873)      4472.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  2874)      4473.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  2875)      4473.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  2876)      4474.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  2877)      4475.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  2878)      4475.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  2879)      4476.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  2880)      4476.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  2881)      4509.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  2882)      4509.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  2883)      4510.5  Rx     1802F401  8  8D 08 0B 6E 00 00 00 00 
  2884)      4511.0  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  2885)      4511.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  2886)      4512.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  2887)      4512.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  2888)      4513.3  Rx     1807F401  8  00 01 5E A8 02 A0 7F 00 
  2889)      4513.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  2890)      4514.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  2891)      4515.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  2892)      4515.5  Rx     1812F401  8  92 08 98 08 86 08 8F 08 
  2893)      4516.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  2894)      4516.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  2895)      4517.2  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  2896)      4517.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  2897)      4518.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  2898)      4518.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  2899)      4519.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  2900)      4519.9  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  2901)      4520.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  2902)      4521.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  2903)      4521.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  2904)      4522.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  2905)      4522.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  2906)      4523.3  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  2907)      4523.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  2908)      4524.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  2909)      4525.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  2910)      4525.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  2911)      4526.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  2912)      4526.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  2913)      4559.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  2914)      4559.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  2915)      4560.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  2916)      4561.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  2917)      4561.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  2918)      4562.1  Rx     1805F401  8  0C 93 08 0C 8D 08 01 00 
  2919)      4562.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  2920)      4563.3  Rx     1807F401  8  00 01 5F A8 02 A0 80 00 
  2921)      4563.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  2922)      4564.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  2923)      4565.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  2924)      4565.5  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  2925)      4566.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  2926)      4566.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  2927)      4567.2  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  2928)      4567.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  2929)      4568.3  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  2930)      4568.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  2931)      4569.4  Rx     1819F401  8  92 08 90 08 92 08 93 08 
  2932)      4569.9  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  2933)      4570.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  2934)      4571.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  2935)      4571.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  2936)      4572.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  2937)      4572.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  2938)      4573.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  2939)      4574.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  2940)      4574.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  2941)      4575.2  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  2942)      4575.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  2943)      4576.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  2944)      4576.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  2945)      4609.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  2946)      4609.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  2947)      4610.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  2948)      4611.0  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  2949)      4611.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  2950)      4612.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  2951)      4612.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  2952)      4613.3  Rx     1807F401  8  00 01 5F A8 02 A0 80 00 
  2953)      4613.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  2954)      4614.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  2955)      4615.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  2956)      4615.5  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  2957)      4616.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  2958)      4616.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  2959)      4617.2  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  2960)      4617.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  2961)      4618.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  2962)      4618.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  2963)      4619.3  Rx     1819F401  8  92 08 91 08 93 08 93 08 
  2964)      4619.9  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  2965)      4620.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  2966)      4621.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  2967)      4621.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  2968)      4622.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  2969)      4622.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  2970)      4623.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  2971)      4624.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  2972)      4624.5  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  2973)      4625.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  2974)      4625.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  2975)      4626.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  2976)      4626.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  2977)      4659.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  2978)      4659.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  2979)      4660.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  2980)      4661.0  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  2981)      4661.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  2982)      4662.2  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  2983)      4662.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  2984)      4663.3  Rx     1807F401  8  00 01 5F A8 02 A0 84 00 
  2985)      4663.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  2986)      4664.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  2987)      4665.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  2988)      4665.5  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  2989)      4666.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  2990)      4666.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  2991)      4667.2  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  2992)      4667.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  2993)      4668.3  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  2994)      4668.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  2995)      4669.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  2996)      4669.9  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  2997)      4670.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  2998)      4671.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  2999)      4671.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  3000)      4672.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  3001)      4672.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  3002)      4673.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  3003)      4674.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  3004)      4674.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  3005)      4675.1  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  3006)      4675.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  3007)      4676.3  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  3008)      4676.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  3009)      4709.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  3010)      4709.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  3011)      4710.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  3012)      4711.0  Rx     1803F401  8  0C 95 08 04 8B 08 0C 00 
  3013)      4711.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  3014)      4712.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  3015)      4712.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  3016)      4713.3  Rx     1807F401  8  00 01 5F A8 02 A0 84 00 
  3017)      4713.8  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  3018)      4714.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
